Timestamp,Central America,Africa,Middle East,Oceania,South America,Russia,Asia,Europe,North America
2024-09-19 06:40:00,53,65,363,574,528,804,8844,1941,3427
2024-09-19 06:50:00,52,65,363,590,502,827,8744,2040,3307
2024-09-19 07:00:00,52,66,379,602,476,845,8647,2152,3169
2024-09-19 07:10:00,50,69,387,604,439,882,8647,2277,3088
2024-09-19 07:20:00,45,71,396,610,422,901,8653,2404,2991
2024-09-19 07:30:00,42,71,405,630,399,911,8677,2516,2875
2024-09-19 07:40:00,41,73,415,630,384,942,8719,2639,2777
2024-09-19 07:50:00,40,73,434,631,360,964,8834,2723,2686
2024-09-19 08:00:00,36,72,440,639,337,987,8866,2818,2628
2024-09-19 08:10:00,33,72,453,654,308,999,8918,2945,2568
2024-09-19 08:20:00,31,73,454,666,302,1029,9056,3032,2508
2024-09-19 08:30:00,31,73,468,666,289,1053,9168,3101,2430
2024-09-19 08:40:00,29,74,468,666,278,1064,9349,3180,2382
2024-09-19 08:50:00,28,75,485,665,275,1071,9496,3274,2321
2024-09-19 09:00:00,27,76,494,663,269,1115,9670,3388,2202
2024-09-19 09:10:00,25,81,513,663,269,1130,9813,3433,2202
2024-09-19 09:20:00,24,83,525,670,274,1154,10004,3552,2354
2024-09-19 09:30:00,23,84,531,670,274,1181,10283,3665,2354
2024-09-19 09:40:00,23,84,544,661,269,1198,10477,3704,2126
2024-09-19 09:50:00,23,86,546,659,269,1212,10831,3774,2061
2024-09-19 10:00:00,23,86,558,657,287,1249,11186,3817,2008
2024-09-19 10:10:00,23,86,576,642,295,1262,11701,3872,1994
2024-09-19 10:20:00,23,86,599,641,310,1281,12153,3975,1966
2024-09-19 10:30:00,23,89,617,640,320,1290,12474,4033,1879
2024-09-19 10:40:00,23,89,617,632,332,1308,12823,4118,1853
2024-09-19 10:50:00,23,89,628,619,348,1344,13102,4163,1828
2024-09-19 11:00:00,23,90,639,616,366,1368,13401,4216,1822
2024-09-19 11:10:00,23,90,664,614,388,1378,13638,4276,1822
2024-09-19 11:20:00,23,93,676,592,436,1400,13859,4385,1833
2024-09-19 11:30:00,26,95,700,589,457,1438,14028,4500,2058
2024-09-19 11:40:00,26,96,711,584,475,1455,14192,4647,2058
2024-09-19 11:50:00,28,99,737,582,503,1485,14218,4679,1926
2024-09-19 12:00:00,28,99,743,564,528,1494,14354,4741,1926
2024-09-19 12:10:00,30,99,744,541,573,1550,14473,4861,1959
2024-09-19 12:20:00,30,101,752,523,608,1558,14515,4972,2027
2024-09-19 12:30:00,33,104,756,507,634,1566,14627,5083,2033
2024-09-19 12:40:00,33,104,768,490,662,1595,14702,5206,2048
2024-09-19 12:50:00,33,105,780,473,712,1617,14886,5324,2097
2024-09-19 13:00:00,35,106,791,454,727,1641,14990,5480,2142
2024-09-19 13:10:00,35,106,791,438,765,1649,15106,5616,2273
2024-09-19 13:20:00,38,110,818,428,791,1660,15242,5772,2375
2024-09-19 13:30:00,38,111,826,417,832,1700,15273,5870,2429
2024-09-19 13:40:00,43,111,843,397,871,1705,15373,6035,2444
2024-09-19 13:50:00,43,112,857,389,902,1733,15376,6158,2507
2024-09-19 14:00:00,44,113,871,369,917,1761,15376,6336,2507
2024-09-19 14:10:00,48,116,880,361,967,1765,15259,6446,2594
2024-09-19 14:20:00,51,119,894,349,1005,1795,15106,6644,2636
2024-09-19 14:30:00,51,119,898,333,1035,1827,14915,6869,2689
2024-09-19 14:40:00,51,119,907,316,1050,1845,14598,6970,2767
2024-09-19 14:50:00,52,120,935,300,1112,1846,14278,7157,2863
2024-09-19 15:00:00,55,121,953,292,1163,1889,13934,7299,2887
2024-09-19 15:10:00,58,122,966,287,1210,1897,13409,7511,2979
2024-09-19 15:20:00,62,126,974,280,1284,1909,13112,7780,3085
2024-09-19 15:30:00,62,131,1006,265,1325,1935,12740,8005,3199
2024-09-19 15:40:00,60,132,1015,255,1353,1959,12207,8148,3252
2024-09-19 15:50:00,60,136,1018,244,1410,1968,11709,8285,3322
2024-09-19 16:00:00,60,140,1047,241,1450,2001,11064,8539,3505
2024-09-19 16:10:00,63,141,1062,236,1489,2044,10474,8745,3566
2024-09-19 16:20:00,63,150,1082,221,1490,2063,9939,8769,3573
2024-09-19 16:30:00,62,150,1084,218,1511,2064,9332,8870,3573
2024-09-19 16:40:00,62,146,1090,205,1538,2068,8798,8956,3607
2024-09-19 16:50:00,64,146,1092,200,1545,2068,8280,9059,3707
2024-09-19 17:00:00,68,144,1097,199,1566,2063,7820,9220,3872
2024-09-19 17:10:00,70,144,1121,198,1568,2049,7412,9322,3933
2024-09-19 17:20:00,70,143,1121,191,1591,2038,6967,9374,3967
2024-09-19 17:30:00,67,143,1106,191,1591,2035,6571,9407,3979
2024-09-19 17:40:00,66,143,1104,191,1591,2033,6216,9617,4157
2024-09-19 17:50:00,67,143,1097,191,1598,2014,5915,9658,4189
2024-09-19 18:00:00,70,143,1085,181,1612,1989,5554,9658,4249
2024-09-19 18:10:00,72,143,1071,179,1622,1970,5117,9637,4278
2024-09-19 18:20:00,73,140,1067,176,1622,1958,4980,9608,4344
2024-09-19 18:30:00,74,140,1062,176,1619,1941,4723,9521,4369
2024-09-19 18:40:00,76,138,1056,172,1606,1906,4427,9347,4457
2024-09-19 18:50:00,76,135,1056,167,1603,1871,4250,9191,4460
2024-09-19 19:00:00,76,133,1064,167,1606,1814,4053,9088,4507
2024-09-19 19:10:00,75,133,1064,167,1621,1770,3829,8866,4593
2024-09-19 19:20:00,76,132,1043,163,1621,1737,3643,8739,4735
2024-09-19 19:30:00,75,130,1033,162,1646,1703,3445,8496,4797
2024-09-19 19:40:00,78,128,1000,162,1670,1638,3231,8259,4941
2024-09-19 19:50:00,78,127,990,163,1688,1561,3099,8025,4985
2024-09-19 20:00:00,79,126,981,165,1694,1505,2961,7741,5098
2024-09-19 20:10:00,79,125,959,166,1716,1466,2841,7453,5175
2024-09-19 20:20:00,76,120,947,169,1754,1408,2810,7231,5331
2024-09-19 20:30:00,76,119,929,170,1771,1345,2630,6967,5501
2024-09-19 20:40:00,80,110,902,173,1805,1282,2474,6710,5670
2024-09-19 20:50:00,80,108,876,181,1832,1206,2333,6498,5752
2024-09-19 21:00:00,81,104,846,182,1863,1142,2225,6174,5903
2024-09-19 21:10:00,82,98,846,186,1941,1090,2156,5966,6077
2024-09-19 21:20:00,86,95,856,188,2030,1061,2083,5733,6204
2024-09-19 21:30:00,88,93,856,194,2110,1027,1977,5484,6310
2024-09-19 21:40:00,90,87,826,204,2171,963,1912,5210,6497
2024-09-19 21:50:00,92,85,809,211,2246,913,1864,4950,6589
2024-09-19 22:00:00,93,84,790,214,2288,869,1779,4692,6715
2024-09-19 22:10:00,96,84,754,228,2356,818,1733,4490,6907
2024-09-19 22:20:00,99,84,744,236,2411,783,1729,4330,7048
2024-09-19 22:30:00,102,81,716,251,2460,744,1718,4038,7163
2024-09-19 22:40:00,102,77,690,258,2494,700,1718,3728,7286
2024-09-19 22:50:00,102,75,678,271,2499,668,1742,3547,7410
2024-09-19 23:00:00,103,74,675,277,2528,631,1772,3314,7486
2024-09-19 23:10:00,103,72,651,289,2554,599,1818,3096,7570
2024-09-19 23:20:00,108,70,637,301,2554,580,1907,2942,7684
2024-09-19 23:30:00,108,67,621,306,2543,549,2053,2781,7827
2024-09-19 23:40:00,108,63,608,310,2511,518,2199,2629,7974
2024-09-19 23:50:00,108,62,603,314,2511,506,2416,2474,7991
2024-09-20 00:00:00,113,62,592,321,2515,487,2616,2330,8045
2024-09-20 00:10:00,113,62,566,323,2516,464,2804,2203,8106
2024-09-20 00:20:00,114,63,549,338,2580,455,2997,2078,8118
2024-09-20 00:30:00,117,62,535,339,2580,444,3239,1999,8127
2024-09-20 00:40:00,117,60,523,343,2531,425,3428,1882,8128
2024-09-20 00:50:00,120,60,506,348,2516,415,3631,1795,8151
2024-09-20 01:00:00,120,56,480,356,2500,409,3836,1706,8169
2024-09-20 01:10:00,121,56,465,362,2467,399,4058,1634,8194
2024-09-20 01:20:00,120,56,454,363,2425,386,4263,1562,8194
2024-09-20 01:30:00,120,54,441,377,2386,381,4471,1502,8145
2024-09-20 01:40:00,115,52,434,385,2360,380,4724,1457,8133
2024-09-20 01:50:00,115,52,412,387,2278,375,4815,1392,8019
2024-09-20 02:00:00,116,51,403,391,2192,370,5127,1342,8001
2024-09-20 02:10:00,116,50,385,393,2119,366,5332,1297,7873
2024-09-20 02:20:00,118,49,379,401,2082,366,5601,1267,7805
2024-09-20 02:30:00,119,49,365,404,2017,364,5831,1226,7714
2024-09-20 02:40:00,119,49,357,414,1952,363,6082,1170,7639
2024-09-20 02:50:00,114,47,349,414,1872,363,6265,1141,7510
2024-09-20 03:00:00,114,46,329,419,1823,363,6393,1094,7357
2024-09-20 03:10:00,117,46,319,419,1739,377,6531,1065,7242
2024-09-20 03:20:00,117,45,307,426,1693,384,6689,1065,7044
2024-09-20 03:30:00,116,45,302,426,1635,401,6859,1060,6904
2024-09-20 03:40:00,110,45,291,432,1534,403,7059,1023,6798
2024-09-20 03:50:00,103,43,288,450,1465,422,7289,1000,6631
2024-09-20 04:00:00,98,43,288,459,1380,438,7611,1000,6436
2024-09-20 04:10:00,96,43,292,466,1306,451,7845,1016,6305
2024-09-20 04:20:00,96,42,302,477,1264,473,8451,1086,6225
2024-09-20 04:30:00,89,42,302,488,1200,490,8808,1097,5996
2024-09-20 04:40:00,86,42,299,492,1114,498,9205,1130,5727
2024-09-20 04:50:00,84,43,299,488,1057,524,9489,1163,5512
2024-09-20 05:00:00,80,45,312,501,1004,552,9553,1196,5308
2024-09-20 05:10:00,74,46,313,520,931,573,9828,1270,5114
2024-09-20 05:20:00,74,48,317,523,879,603,9828,1356,4825
2024-09-20 05:30:00,71,50,322,535,823,623,9816,1422,4662
2024-09-20 05:40:00,66,53,324,556,772,642,9736,1506,4494
2024-09-20 05:50:00,62,53,347,566,710,670,9614,1594,4349
2024-09-20 06:00:00,62,55,352,567,672,690,9551,1682,4200
2024-09-20 06:10:00,62,59,357,583,646,723,9496,1791,3993
2024-09-20 06:20:00,62,63,361,603,599,758,9429,1946,3831
2024-09-20 06:30:00,55,65,375,612,563,771,9429,2008,3681
2024-09-20 06:40:00,54,65,376,618,534,794,9337,2121,3548
2024-09-20 06:50:00,54,65,391,630,498,819,9337,2240,3347
2024-09-20 07:00:00,51,69,406,637,461,850,9294,2357,3235
2024-09-20 07:10:00,49,69,409,646,443,873,9294,2505,3205
2024-09-20 07:20:00,46,70,429,655,410,897,9324,2619,3099
2024-09-20 07:30:00,43,70,447,662,386,927,9359,2722,2998
2024-09-20 07:40:00,40,73,453,663,368,932,9412,2805,2866
2024-09-20 07:50:00,40,73,467,674,346,961,9493,2867,2739
2024-09-20 08:00:00,38,73,491,686,320,971,9632,2970,2659
2024-09-20 08:10:00,37,75,496,699,310,996,9763,3128,2594
2024-09-20 08:20:00,33,75,507,702,300,1014,9970,3239,2524
2024-09-20 08:30:00,32,78,519,713,293,1040,10086,3318,2433
2024-09-20 08:40:00,31,79,531,713,279,1074,10286,3398,2385
2024-09-20 08:50:00,29,84,548,710,268,1086,10404,3486,2304
2024-09-20 09:00:00,28,85,560,706,260,1102,10437,3569,2304
2024-09-20 09:10:00,28,85,574,710,260,1114,11015,3672,2304
2024-09-20 09:20:00,28,87,579,710,262,1146,11100,3759,2304
2024-09-20 09:30:00,27,87,599,712,262,1178,11310,3866,2217
2024-09-20 09:40:00,26,87,625,712,264,1202,11457,3917,2111
2024-09-20 09:50:00,26,89,637,712,272,1237,12183,3964,2097
2024-09-20 10:00:00,24,91,658,705,277,1255,12279,4033,1983
2024-09-20 10:10:00,23,92,680,705,279,1286,12774,4104,1979
2024-09-20 10:20:00,22,92,692,685,299,1306,13102,4191,1921
2024-09-20 10:30:00,22,101,699,676,306,1309,13185,4262,1869
2024-09-20 10:40:00,22,102,711,655,322,1336,13922,4316,1858
2024-09-20 10:50:00,23,107,718,650,338,1365,14101,4458,1808
2024-09-20 11:00:00,24,107,728,634,358,1375,14166,4500,1808
2024-09-20 11:10:00,25,101,747,634,369,1397,14809,4624,1814
2024-09-20 11:20:00,25,101,771,633,404,1427,14809,4733,1834
2024-09-20 11:30:00,26,101,772,621,432,1451,14809,4828,1877
2024-09-20 11:40:00,27,101,772,615,463,1466,15345,4940,1886
2024-09-20 11:50:00,29,103,779,605,481,1481,15548,5063,1891
2024-09-20 12:00:00,29,111,785,600,519,1512,15545,5151,1903
2024-09-20 12:10:00,28,112,800,583,559,1534,15548,5274,1986
2024-09-20 12:20:00,28,115,802,559,598,1558,15691,5406,2045
2024-09-20 12:30:00,28,115,811,551,626,1568,15862,5562,2081
2024-09-20 12:40:00,30,118,816,537,650,1572,16300,5694,2099
2024-09-20 12:50:00,30,119,816,525,687,1597,16575,5830,2173
2024-09-20 13:00:00,31,119,816,522,725,1613,16644,5943,2215
2024-09-20 13:10:00,34,121,826,496,762,1627,16644,6066,2337
2024-09-20 13:20:00,35,125,847,488,798,1669,16644,6210,2401
2024-09-20 13:30:00,37,125,872,468,829,1700,16674,6352,2477
2024-09-20 13:40:00,39,124,874,455,871,1734,16831,6464,2553
2024-09-20 13:50:00,42,124,885,445,925,1747,17032,6569,2572
2024-09-20 14:00:00,42,124,892,422,962,1758,16844,6643,2585
2024-09-20 14:10:00,44,125,897,416,965,1795,17032,6776,2724
2024-09-20 14:20:00,45,125,915,409,1023,1810,16844,6889,2765
2024-09-20 14:30:00,45,125,928,390,1057,1836,16832,6941,2772
2024-09-20 14:40:00,46,127,932,366,1079,1850,16561,7116,2876
2024-09-20 14:50:00,46,131,952,356,1112,1850,16277,7274,2931
2024-09-20 15:00:00,48,131,952,344,1161,1897,16086,7397,3048
2024-09-20 15:10:00,49,131,945,333,1176,1909,15632,7500,3114
2024-09-20 15:20:00,51,134,945,315,1232,1937,15243,7628,3219
2024-09-20 15:30:00,53,134,968,301,1247,1952,14688,7809,3259
2024-09-20 15:40:00,54,139,971,291,1281,1953,14168,7913,3324
2024-09-20 15:50:00,55,140,972,279,1300,1963,13783,8001,3362
2024-09-20 16:00:00,56,144,981,271,1327,1985,12885,8060,3408
2024-09-20 16:10:00,57,144,983,261,1369,1988,12867,8134,3556
2024-09-20 16:20:00,61,142,992,247,1408,2016,12096,8260,3611
2024-09-20 16:30:00,61,142,998,236,1449,2016,11450,8358,3650
2024-09-20 16:40:00,61,140,1001,230,1455,2016,10942,8385,3739
2024-09-20 16:50:00,62,136,1020,226,1487,2032,10414,8466,3792
2024-09-20 17:00:00,64,136,1032,218,1487,2046,9990,8573,3886
2024-09-20 17:10:00,67,139,1034,216,1495,2052,9506,8767,3994
2024-09-20 17:20:00,67,141,1070,215,1503,2117,9054,9177,4117
2024-09-20 17:30:00,67,142,1070,210,1533,2117,8515,9177,4147
2024-09-20 17:40:00,67,145,1046,196,1554,2051,8018,9090,4155
2024-09-20 17:50:00,70,143,1037,187,1554,2051,7580,9058,4177
2024-09-20 18:00:00,72,140,1037,185,1586,2047,7196,9058,4187
2024-09-20 18:10:00,72,138,1045,183,1586,2047,6866,9068,4289
2024-09-20 18:20:00,73,138,1045,175,1574,2006,6506,9078,4390
2024-09-20 18:30:00,75,139,1045,170,1574,1983,6142,9102,4419
2024-09-20 18:40:00,75,139,1042,168,1576,1968,5791,9102,4464
2024-09-20 18:50:00,72,139,1030,166,1584,1932,5458,9071,4526
2024-09-20 19:00:00,72,139,1024,165,1616,1903,5198,8967,4613
2024-09-20 19:10:00,74,137,1017,162,1620,1884,4975,8890,4749
2024-09-20 19:20:00,74,135,1001,161,1647,1840,4689,8822,4808
2024-09-20 19:30:00,74,132,986,157,1674,1817,4399,8818,4851
2024-09-20 19:40:00,74,128,979,152,1700,1785,4201,8655,5021
2024-09-20 19:50:00,76,120,972,151,1700,1748,3976,8475,5094
2024-09-20 20:00:00,77,119,971,152,1700,1710,3757,8313,5220
2024-09-20 20:10:00,78,119,968,153,1707,1664,3607,8122,5334
2024-09-20 20:20:00,78,117,968,161,1772,1614,3490,7934,5510
2024-09-20 20:30:00,78,119,956,161,1839,1570,3272,7778,5589
2024-09-20 20:40:00,81,120,918,167,1873,1529,3090,7593,5676
2024-09-20 20:50:00,82,120,900,170,1892,1467,2891,7427,5805
2024-09-20 21:00:00,83,114,895,177,1902,1415,2792,7184,5891
2024-09-20 21:10:00,83,111,874,179,1961,1335,2647,6981,6039
2024-09-20 21:20:00,82,107,866,190,2021,1265,2529,6763,6185
2024-09-20 21:30:00,82,103,851,201,2066,1213,2409,6484,6268
2024-09-20 21:40:00,82,101,824,209,2136,1162,2306,6241,6419
2024-09-20 21:50:00,82,100,804,213,2179,1125,2174,5934,6508
2024-09-20 22:00:00,82,97,783,221,2259,1072,2107,5688,6608
2024-09-20 22:10:00,82,97,767,239,2322,1027,2044,5465,6738
2024-09-20 22:20:00,85,95,741,258,2330,980,2028,5210,6830
2024-09-20 22:30:00,88,94,720,273,2361,921,1997,4960,6893
2024-09-20 22:40:00,95,91,703,282,2413,871,1997,4684,7013
2024-09-20 22:50:00,98,91,696,306,2427,820,2031,4392,7074
2024-09-20 23:00:00,100,86,683,323,2450,789,2059,4145,7093
2024-09-20 23:10:00,104,83,666,338,2499,754,2138,3932,7223
2024-09-20 23:20:00,105,82,656,346,2509,722,2215,3696,7283
2024-09-20 23:30:00,105,79,618,348,2526,687,2352,3512,7389
2024-09-20 23:40:00,106,78,607,364,2561,667,2529,3298,7395
2024-09-20 23:50:00,107,75,591,386,2576,650,2719,3149,7559
2024-09-21 00:00:00,110,73,572,400,2600,617,2902,2968,7675
2024-09-21 00:10:00,110,73,552,413,2600,588,3117,2808,7679
2024-09-21 00:20:00,116,71,538,432,2574,575,3392,2666,7767
2024-09-21 00:30:00,118,69,524,450,2551,549,3699,2502,7933
2024-09-21 00:40:00,121,68,498,462,2540,525,3995,2374,7963
2024-09-21 00:50:00,119,63,487,477,2517,506,4317,2237,8000
2024-09-21 01:00:00,122,63,471,488,2517,489,4637,2133,8028
2024-09-21 01:10:00,119,61,459,491,2521,475,5024,2021,8102
2024-09-21 01:20:00,118,61,439,507,2521,461,5356,1907,8131
2024-09-21 01:30:00,117,61,436,509,2515,440,5762,1810,8149
2024-09-21 01:40:00,114,59,416,518,2481,430,6124,1713,8140
2024-09-21 01:50:00,114,57,399,532,2449,427,6495,1637,8140
2024-09-21 02:00:00,115,55,382,535,2409,425,6843,1551,8137
2024-09-21 02:10:00,120,53,380,540,2391,420,7221,1501,8134
2024-09-21 02:20:00,120,52,362,549,2335,412,7631,1437,8132
2024-09-21 02:30:00,118,50,344,555,2327,412,7974,1363,8057
2024-09-21 02:40:00,117,50,328,572,2255,418,8321,1307,8004
2024-09-21 02:50:00,117,50,324,572,2231,421,8652,1231,7916
2024-09-21 03:00:00,117,48,315,575,2154,425,9027,1194,7889
2024-09-21 03:10:00,117,48,303,578,2072,425,9344,1169,7750
2024-09-21 03:20:00,117,47,290,584,1971,430,9519,1134,7637
2024-09-21 03:30:00,108,46,285,586,1900,434,9995,1122,7530
2024-09-21 03:40:00,108,44,267,593,1827,435,10185,1053,7462
2024-09-21 03:50:00,105,43,265,595,1751,460,10686,1018,7307
2024-09-21 04:00:00,102,42,265,606,1690,469,10909,1017,7234
2024-09-21 04:10:00,101,41,264,611,1617,493,11191,990,7102
2024-09-21 04:20:00,100,41,263,612,1540,520,11476,984,6961
2024-09-21 04:30:00,96,41,263,612,1477,533,11561,984,6732
2024-09-21 04:40:00,93,43,263,616,1377,563,11859,1017,6574
2024-09-21 04:50:00,94,44,266,624,1318,598,12361,1041,6431
2024-09-21 05:00:00,93,46,266,624,1253,621,12494,1069,6208
2024-09-21 05:10:00,88,47,268,627,1169,657,12690,1094,6052
2024-09-21 05:20:00,86,48,280,627,1108,689,12690,1154,5847
2024-09-21 05:30:00,82,49,297,630,1032,727,12810,1232,5614
2024-09-21 05:40:00,81,51,306,630,963,773,13036,1316,5415
2024-09-21 05:50:00,78,51,321,630,903,798,13051,1419,5171
2024-09-21 06:00:00,73,53,337,631,845,837,13051,1561,4973
2024-09-21 06:10:00,70,59,356,631,807,871,13051,1685,4799
2024-09-21 06:20:00,66,61,373,630,767,928,13003,1857,4582
2024-09-21 06:30:00,63,65,394,628,706,980,13003,2041,4392
2024-09-21 06:40:00,58,68,417,630,670,1029,13102,2181,4214
2024-09-21 06:50:00,55,71,438,628,626,1079,13199,2394,4021
2024-09-21 07:00:00,53,73,448,630,583,1130,13158,2606,3863
2024-09-21 07:10:00,52,75,470,635,539,1164,13158,2804,3778
2024-09-21 07:20:00,50,80,495,637,521,1196,13158,3058,3652
2024-09-21 07:30:00,46,82,517,635,487,1268,13318,3269,3487
2024-09-21 07:40:00,43,83,547,637,448,1316,13318,3518,3369
2024-09-21 07:50:00,42,85,566,640,427,1368,13189,3731,3208
2024-09-21 08:00:00,42,87,592,640,405,1407,13189,3974,3074
2024-09-21 08:10:00,39,90,607,640,373,1456,13173,4234,2993
2024-09-21 08:20:00,39,95,638,637,355,1475,13244,4506,2884
2024-09-21 08:30:00,38,97,661,636,334,1509,13357,4771,2737
2024-09-21 08:40:00,36,99,675,633,319,1559,13395,4965,2665
2024-09-21 08:50:00,34,102,692,630,303,1592,13395,5141,2496
2024-09-21 09:00:00,33,102,713,630,287,1595,13419,5411,2439
2024-09-21 09:10:00,31,110,739,630,282,1614,13541,5600,2431
2024-09-21 09:20:00,31,116,760,625,280,1629,13775,5792,2397
2024-09-21 09:30:00,29,116,764,622,279,1651,13791,5955,2275
2024-09-21 09:40:00,27,116,787,617,273,1688,13864,6144,2157
2024-09-21 09:50:00,27,115,789,609,269,1720,13974,6277,2090
2024-09-21 10:00:00,27,113,817,599,269,1737,14198,6393,2005
2024-09-21 10:10:00,25,113,827,596,275,1741,14248,6577,1982
2024-09-21 10:20:00,24,113,849,596,288,1773,14389,6686,1889
2024-09-21 10:30:00,22,113,875,596,302,1784,14583,6763,1833
2024-09-21 10:40:00,22,115,882,596,317,1823,14632,6799,1802
2024-09-21 10:50:00,24,115,887,591,343,1832,14703,6898,1752
2024-09-21 11:00:00,24,120,890,587,359,1833,14802,7013,1730
2024-09-21 11:10:00,24,120,910,573,374,1844,14884,7033,1717
2024-09-21 11:20:00,24,120,921,550,413,1885,14890,7122,1730
2024-09-21 11:30:00,25,120,921,543,438,1885,14983,7181,1771
2024-09-21 11:40:00,28,122,921,529,480,1894,15059,7203,1771
2024-09-21 11:50:00,28,125,924,528,535,1894,15059,7246,1771
2024-09-21 12:00:00,28,125,940,521,574,1915,15143,7304,1825
2024-09-21 12:10:00,27,128,940,519,621,1926,15185,7362,1901
2024-09-21 12:20:00,27,130,938,507,660,1946,15185,7362,1984
2024-09-21 12:30:00,30,132,938,494,723,1946,15435,7364,2018
2024-09-21 12:40:00,34,132,941,493,780,1945,15676,7356,2096
2024-09-21 12:50:00,34,130,941,476,814,1945,15676,7364,2189
2024-09-21 13:00:00,34,130,936,461,874,1951,15676,7404,2241
2024-09-21 13:10:00,36,131,936,460,931,1959,15914,7425,2374
2024-09-21 13:20:00,38,136,941,442,994,1959,15914,7425,2482
2024-09-21 13:30:00,40,136,941,434,1074,1953,15914,7421,2609
2024-09-21 13:40:00,41,131,937,417,1151,1953,16158,7421,2767
2024-09-21 13:50:00,42,131,937,403,1211,1953,16158,7461,2916
2024-09-21 14:00:00,45,132,937,391,1251,1956,16158,7467,3102
2024-09-21 14:10:00,51,133,937,383,1305,1956,15982,7494,3205
2024-09-21 14:20:00,52,133,937,368,1375,1958,15982,7510,3335
2024-09-21 14:30:00,54,133,942,359,1437,1958,15875,7516,3446
2024-09-21 14:40:00,54,133,942,342,1489,1949,15593,7613,3598
2024-09-21 14:50:00,56,133,941,328,1537,1949,15593,7642,3813
2024-09-21 15:00:00,58,133,940,315,1601,1951,15240,7661,4030
2024-09-21 15:10:00,63,133,936,305,1660,1979,14927,7673,4141
2024-09-21 15:20:00,63,134,936,290,1717,1982,14551,7675,4287
2024-09-21 15:30:00,63,136,959,281,1757,1982,13923,7725,4371
2024-09-21 15:40:00,68,136,959,275,1793,1982,13916,7725,4511
2024-09-21 15:50:00,69,135,948,261,1833,1980,13293,7749,4705
2024-09-21 16:00:00,72,135,938,250,1876,1973,12856,7809,4793
2024-09-21 16:10:00,75,135,938,243,1919,1962,12366,7845,4890
2024-09-21 16:20:00,75,137,933,236,1948,1961,11890,7845,5069
2024-09-21 16:30:00,77,136,938,227,1976,1965,11359,7845,5187
2024-09-21 16:40:00,83,136,922,215,1998,1972,10938,7835,5331
2024-09-21 16:50:00,85,136,922,209,2002,1972,10301,7832,5448
2024-09-21 17:00:00,85,136,905,200,2055,1972,9824,7832,5564
2024-09-21 17:10:00,85,136,886,195,2062,1977,9362,7851,5660
2024-09-21 17:20:00,84,137,847,194,2076,2000,8890,7859,5712
2024-09-21 17:30:00,83,137,843,183,2079,2000,8477,7859,5789
2024-09-21 17:40:00,83,136,812,181,2098,1994,8095,7927,5849
2024-09-21 17:50:00,90,128,812,176,2106,1993,7679,7927,5949
2024-09-21 18:00:00,94,128,813,171,2116,1947,7271,7806,5967
2024-09-21 18:10:00,94,128,817,169,2122,1910,6864,7806,6040
2024-09-21 18:20:00,97,125,817,158,2149,1905,6568,7916,6190
2024-09-21 18:30:00,97,125,784,157,2156,1885,6212,7918,6278
2024-09-21 18:40:00,97,119,775,155,2161,1872,5935,7943,6299
2024-09-21 18:50:00,98,119,763,152,2161,1853,5621,7943,6400
2024-09-21 19:00:00,98,120,763,143,2141,1832,5303,7898,6419
2024-09-21 19:10:00,95,120,771,141,2133,1807,5051,7862,6438
2024-09-21 19:20:00,95,116,816,140,2130,1792,4797,7765,6488
2024-09-21 19:30:00,98,115,830,139,2130,1757,4543,7731,6537
2024-09-21 19:40:00,98,115,837,134,2125,1736,4329,7639,6606
2024-09-21 19:50:00,97,114,837,134,2122,1693,4065,7548,6625
2024-09-21 20:00:00,93,114,837,135,2122,1642,3908,7407,6677
2024-09-21 20:10:00,93,111,840,136,2142,1621,3688,7242,6677
2024-09-21 20:20:00,93,110,840,138,2159,1564,3579,7142,6677
2024-09-21 20:30:00,94,107,825,138,2159,1520,3340,7064,6850
2024-09-21 20:40:00,94,105,819,138,2150,1461,3124,6875,6850
2024-09-21 20:50:00,94,101,812,141,2127,1413,2976,6731,6861
2024-09-21 21:00:00,94,100,808,145,2127,1379,2789,6579,6861
2024-09-21 21:10:00,97,98,808,148,2160,1336,2672,6432,6861
2024-09-21 21:20:00,98,97,800,155,2219,1282,2568,6222,6862
2024-09-21 21:30:00,102,92,780,157,2260,1231,2422,5961,6862
2024-09-21 21:40:00,102,92,764,166,2272,1191,2302,5789,6925
2024-09-21 21:50:00,102,91,757,173,2298,1156,2192,5592,6925
2024-09-21 22:00:00,103,91,748,181,2298,1089,2107,5400,6955
2024-09-21 22:10:00,103,90,721,185,2303,1048,2051,5177,6955
2024-09-21 22:20:00,103,88,692,195,2330,1001,2028,5005,6991
2024-09-21 22:30:00,105,87,679,208,2337,959,1980,4785,7020
2024-09-21 22:40:00,107,86,654,227,2342,907,1980,4513,7049
2024-09-21 22:50:00,107,82,643,240,2342,866,2000,4281,7084
2024-09-21 23:00:00,106,79,635,248,2342,831,2009,4104,7089
2024-09-21 23:10:00,106,77,631,266,2353,778,2050,3939,7089
2024-09-21 23:20:00,110,76,616,286,2357,730,2110,3726,7108
2024-09-21 23:30:00,110,76,589,300,2358,712,2180,3523,7143
2024-09-21 23:40:00,109,74,576,307,2362,685,2307,3327,7209
2024-09-21 23:50:00,109,71,548,323,2362,650,2439,3151,7250
2024-09-22 00:00:00,109,68,538,343,2366,635,2623,2958,7353
2024-09-22 00:10:00,110,68,526,353,2372,607,2849,2814,7353
